Model,Scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Nuclear,GW,1.53462709284627,1.438869616381979,1.95976154236428,3.21520417582727,4.53538217345961,6.346615825300193,8.53876035853205,11.2706269025875,13.4424839337054,14.4890456761937
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Oil,GW,418.5238647894471,177.312371416793,163.67538416413,155.795450635781,138.438809535134,161.489615241312,150.2138643138,145.79186465468,139.510542039257,105.315648187785
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Solar,GW,0.054794520547944,32.3870978758391,85.74048283945379,223.089034231148,490.222579885947,879.651758161579,1313.41624858895,1678.77962365521,1966.12260924325,2177.34521952676
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Capacity|Electricity|Wind,GW,0.7101709912782971,11.0958191696262,60.038360438312,161.560258117707,292.231229085031,420.7703528639231,526.448708750846,597.908020894811,629.8750697615429,642.099908675798
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CH4,Mt CH4/yr,56.63757382399999,56.29086806399999,63.03530703600001,69.14231365,76.113865763,81.16712543199999,84.9567565,85.472506129,85.520238073,80.45803533
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CH4|Energy,Mt CH4/yr,23.099272895,17.923145295,20.601277503,23.019865925,25.823904548,27.498420232,27.678937392,24.764641692,22.478905831,17.991003389
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CO2,Mt CO2/yr,4574.22155361127,4009.405988605371,4722.075157786428,6183.1087625894,6971.61845069103,7454.66932950692,7969.02951568203,8169.229927515441,8038.452964703331,7624.102233413591
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CO2|AFOLU,Mt CO2/yr,1609.99114841033,491.912716210666,220.613616824334,588.515478532668,360.058195537333,-55.4094875839999,-166.919537719,-225.938348694666,-283.620598873333,-342.865741383
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2964.23040520094,3517.493272394699,4501.46154096209,5594.593284056739,6611.5602551537,7510.07881709093,8135.94905340104,8395.1682762101,8322.07356357666,7966.9679747966
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,1002.54673722867,1166.407257576,1427.226269117,1660.84306491033,1853.64820421,1931.84787686,1963.74006917,1913.98491192333,1832.44119586,1714.24091993
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy,EJ/yr,44.920991915,55.547791692,68.79456922,83.87520802899999,99.964200814,115.903709212,129.931629371,139.79769376,144.999691289,146.180281097
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Electricity,EJ/yr,4.53228389,7.375757117999999,11.021972625,16.207334945,22.768848905,29.449673293,35.953854043,41.503175656,45.691397802,48.401936241
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Gases,EJ/yr,8.411787687999999,10.246534601,12.606733163,15.080203575,16.979312251,18.306214958,19.089076881,19.238751737,18.986202761,18.573008129
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Hydrogen,EJ/yr,0.0,0.032909918999999004,0.127224674,0.316839311,0.61694161,0.8770626880000001,1.118861204,1.298431163,1.4097761,1.414333148
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Industry,EJ/yr,16.296187857,21.461833726000002,28.278927201,36.223146242,43.449687916,48.38701546399999,51.575317488,53.257084126,53.78633219100001,53.446211807
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Liquids,EJ/yr,16.982188317,20.900351273,26.679830863,34.292497886,42.639591945,51.678383272,59.410563132,64.718469249,67.322268951,67.64476818600001
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Solids,EJ/yr,14.99473202,16.992238781,18.358807895,17.978332312,16.959506103,15.592375001,14.359274111,13.038865955,11.590045675,10.146235393
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Solids|Biomass,EJ/yr,13.784981687,15.62962641,16.85400046,16.31399161,15.211839579,13.813509748,12.637541505,11.419491884,10.118491446,8.845897068
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Solids|Coal,EJ/yr,1.2097503330000001,1.362612371,1.504807435,1.6643407019999992,1.747666524,1.7788652530000002,1.721732606,1.6193740710000002,1.471554229,1.300338325
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation,EJ/yr,10.789353979,13.155291728,16.388968104,20.413036995,24.615841805,29.576593477,34.516683912,38.759594719,42.006312823,44.106656117
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Electricity,EJ/yr,0.01736861,0.029030748000000002,0.046177835,0.06969884500000001,0.10282210500000001,0.15122549300000002,0.213836243,0.295760756,0.396604302,0.49249544100000003
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.006036191000000001,0.033700033000000004,0.07680418600000001,0.13425055500000002,0.213135878,0.299571133999999,0.38687113300000003,0.46138746,0.510695987999998
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Final Energy|Transportation|Liquids,EJ/yr,10.559908481,12.678901916000001,15.345891783,18.457750946,21.532683095,25.288571192,29.028952032,32.154679479,34.372799071,35.596756126
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Population,million,1237.419,1496.27,1732.63,1941.813,2103.957000000001,2212.665,2272.694,2282.777,2246.708,2170.133
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy,EJ/yr,58.26001119,71.20290676100001,91.1360346,112.954596419,135.197744698,156.443540359,173.374066464,184.630546008,189.836324229,189.803733601
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Biomass,EJ/yr,13.7989868,16.9061354,20.38607671,22.67822197,24.891873054,27.575628093,29.773771477,31.680302086,32.912183864,33.414612578
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Coal,EJ/yr,4.601230200000002,6.623435000000002,10.960721,14.935732,18.53981,22.87445,25.7475,27.17371,27.75377000000001,27.21022
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Fossil,EJ/yr,43.9586468,53.1323762,67.9494389,84.24452020000003,99.362201,111.704274,120.037901,123.431404,122.285086,117.758005
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Gas,EJ/yr,16.7746766,24.044044,33.332419,42.454397,49.500328,52.36048,51.926987,49.507263,45.75335,42.281577
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Nuclear,EJ/yr,0.043556399999999995,0.040838186000000005,0.055622736000000006,0.091255211999999,0.12872503100000002,0.180132189,0.24235051200000002,0.319887441,0.381529956,0.41123389
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Primary Energy|Oil,EJ/yr,22.58274,22.4648972,23.6562989,26.8543912,31.322063,36.469344,42.363414,46.750431,48.777966,48.266208
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity,EJ/yr,5.56746661681,8.905470951,13.20667604,19.276271748,26.85309267,34.451582694,41.851697801,48.238233557,53.075111775,56.195446553
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass,EJ/yr,0.0030204,0.08956194,0.24398390500000003,0.500790623,0.85731795,1.289236465,1.7645717630000002,2.17566367,2.43627934,2.46052617
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0030204,0.08956194,0.24398390500000003,0.500790623,0.85731795,1.289236465,1.7645717630000002,2.17566367,2.43627934,2.46052617
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal,EJ/yr,1.06047768,1.5105503,1.92313152,2.30742309,2.695005177,3.097432975,3.51234095,3.61124147,3.719754,3.71995819
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,1.06047768,1.5105503,1.92313152,2.30742309,2.695005177,3.097432975,3.51234095,3.61124147,3.719754,3.71995819
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2.6817340868099997,5.43083452,7.4936685050000005,9.626730175,11.544928414,11.847951093,11.966309769,11.893777562,11.319565812,10.675923835
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,2.6817340868099997,5.43083452,7.4936685050000005,9.626730175,11.544928414,11.847951093,11.966309769,11.893777562,11.319565812,10.675923835
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Geothermal,EJ/yr,0.00529559,0.10938964,0.3879972,0.61038895,0.7187173480000001,0.81882663,0.8611634140000001,0.8672283040000001,0.8412508780000001,0.7717397009999991
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Hydro,EJ/yr,0.4437737,0.5963155,0.748974199999998,0.9660516,1.2475506,1.5290475,1.810543399999999,2.092042299999999,2.3735402,2.5142881
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.45882119,1.123557023,2.744896254,5.940599037,10.814945613,16.983506077,23.320043475,29.198952481,34.257524409,38.219882133
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Nuclear,EJ/yr,0.043556399999999995,0.040838186000000005,0.055622736000000006,0.091255211999999,0.12872503100000002,0.180132189,0.24235051200000002,0.319887441,0.381529956,0.41123389
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Oil,EJ/yr,1.31985686,0.7101289820000001,0.74537312,0.809473610999999,0.812170485,1.053323895,1.046081332,1.038710933,0.9604582580000001,0.707922335
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Solar,EJ/yr,0.0003456,0.26038938500000003,0.7369749940000001,2.020474909,4.517249766,8.2663133,12.679335151,17.000424477,21.110863231,24.809222972
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Electricity|Wind,EJ/yr,0.0094063,0.157462498,0.87094986,2.3436835780000003,4.3314278989999995,6.369318647,7.96900151,9.2392574,9.9318701,10.12463136
GCAM 4.2,SSP1-Baseline,Countries of the Middle East and Africa,Secondary Energy|Hydrogen,EJ/yr,0.0,0.032909794,0.127224473,0.31683901200000003,0.616940572999999,0.877064135,1.118861619,1.298431175,1.409776352,1.414331445
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity,GW,396.364036509295,411.010189873111,545.7105363027259,708.716022083284,878.587741697029,1032.99054844371,1141.00369626856,1187.42370203434,1181.36535186524,1124.45125631768
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Biomass,GW,6.05381785895484,15.2629885289828,21.40545158707511,26.2465767694064,30.4196341086378,34.2603126585489,36.4883671042618,31.2094167776509,26.83950572361751,21.3193365518772
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Coal,GW,10.0881330067225,21.3732765728057,30.286022720066,37.7494313641553,43.5074957984527,49.2671829813545,54.399030948757,48.5276668331431,43.8810343734145,38.0915731624175
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Gas,GW,57.2371630834601,109.688994561771,153.112986031837,189.478043949772,211.536096191654,194.356622780315,164.792781265855,134.440680095764,105.04811279173,81.9862295313293
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Nuclear,GW,3.49733637747336,3.20169386662157,2.88984744066746,2.44668209876543,2.0847921599301,2.0893604839618902,2.15972155279328,2.568753241445399,2.8509570719882698,2.8460214428660002
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Oil,GW,212.502727042111,104.757715071664,96.8361866596906,76.73604753297809,53.9721575738838,44.4860097190513,32.6176644549086,26.9667827641425,22.700066550926,13.8530660197869
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Solar,GW,0.026319127346524,18.8261672790033,48.99303517469279,112.786734619083,210.964872767017,329.615267485267,436.408382086178,507.240631169817,542.871399605214,543.961535586696
GCAM 4.2,SSP1-Baseline,Latin American countries,Capacity|Electricity|Wind,GW,1.21192106979778,13.9265645611365,49.7844821928837,104.441198671498,154.285188895906,195.915193416519,221.158538984547,233.608103534412,226.082201610857,210.462244419077
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CH4,Mt CH4/yr,47.663797361,42.961978968,43.284313959,42.992299961,40.72334383,38.876153451,36.130304215,33.381111454,30.727727827,27.406352416
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CH4|Energy,Mt CH4/yr,7.8909337760000025,4.073997234,5.1533998180000005,6.445625565,5.956597875,6.116107359,5.489428303,4.98985792,4.752821064,4.062798098
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CO2,Mt CO2/yr,3153.32032800643,2093.11146197572,2397.87079780783,2726.43129091637,2891.7064872256,3118.9971504556,3035.09441928403,2835.2558392037,2579.67690321,2258.32136972347
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CO2|AFOLU,Mt CO2/yr,1400.46895894767,-148.592387434333,-339.549396956,-396.708029065334,-442.918425147,-271.254642919333,-286.89945174,-297.801431642,-324.333379128,-364.3407378013329
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1752.85136905877,2241.70384941005,2737.42019476383,3123.13931998171,3334.6249123726,3390.25179337493,3321.993871024031,3133.057270845701,2904.010282338,2622.6621075248
GCAM 4.2,SSP1-Baseline,Latin American countries,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,337.337038936334,478.384885348333,628.348756837999,734.1008540800011,788.691018243333,760.753191132,698.995276664666,575.696300824333,471.507392103,378.0865052433329
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy,EJ/yr,27.646858621,33.366998321,39.193754591,44.996540933,49.326301577,51.84833594,52.830667976,52.389129063,50.75788115100001,47.960152703
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Electricity,EJ/yr,4.107527449,6.086279055,8.494731175,11.216202812,13.839758715,15.844992227,17.1529364,17.745495929,17.810099767,17.20202948
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Gases,EJ/yr,4.259633825,5.040864353,6.209237437000001,7.371405912,8.184548646,8.585175239,8.723560379,8.673720021,8.522661369,8.31743377
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Hydrogen,EJ/yr,0.0,0.041307231,0.12481262400000001,0.236998651,0.35636119200000005,0.41666137299999906,0.46406894,0.49200331700000005,0.49422040500000003,0.46385029
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Industry,EJ/yr,12.80485799,15.709807912,18.158780621,19.977849108,20.935380339,21.106005019,20.80729821,20.141487472,19.171687374,17.867262413
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Liquids,EJ/yr,14.280515814,17.901995367,20.406784347,22.543074365,23.687938219,24.17665917,24.034195391,23.373630517,22.190317756,20.581350274000002
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Solids,EJ/yr,4.999181533,4.296552315,3.958189008,3.6288591930000003,3.257694805,2.824847931,2.455906866,2.104279279,1.7405818540000002,1.3954888890000001
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Solids|Biomass,EJ/yr,4.289363363000001,3.521090105,3.148981733,2.80281632,2.461615205,2.082552999,1.793389682,1.531113304,1.267878611,1.019928902
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Solids|Coal,EJ/yr,0.70981817,0.77546221,0.809207275,0.826042873,0.7960795999999991,0.7422949320000001,0.662517184,0.573165975,0.47270324300000005,0.37555998700000004
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Transportation,EJ/yr,9.582377566,11.238252899,13.014471859,15.00034095,16.564190054,17.71888441,18.540724395,18.998059056,19.102510706,18.781708399
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Transportation|Electricity,EJ/yr,0.016294293,0.062656314,0.11934659500000001,0.19050739600000002,0.27638475,0.359830518999999,0.432873197999998,0.49785590100000005,0.5480603540000001,0.568165028
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Transportation|Hydrogen,EJ/yr,0.0,0.006878933,0.03823893,0.08419375,0.137722968,0.189562676,0.23659458500000002,0.27523849,0.29847179100000004,0.30033566700000003
GCAM 4.2,SSP1-Baseline,Latin American countries,Final Energy|Transportation|Liquids,EJ/yr,9.346679273,10.702447995,11.854145421,12.88704437,13.383251138,13.6632454,13.762297768,13.647247669,13.294170902,12.666355174
GCAM 4.2,SSP1-Baseline,Latin American countries,Population,million,586.2230000000002,635.8919999999998,666.432,679.828,675.908,656.9019999999998,627.284,589.321,542.067,485.474
